employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate,company_Glasses,company_Pear,department_BigData,department_Design,department_Sales,department_Search Engine,department_Support,Workload_Score,Experience_Pressure,HeartRate_Stress,Stress_Score,Stress_Level
1,38,35,3,146775.822,17785.71274,5,0,76.9,True,False,False,False,False,True,False,3.333333333333333,0,5.88709677419355,3.099462365591398,1
67,49,48,1,106727.2198,15269.83964,4,0,65.8,True,False,False,True,False,False,False,1.1111111111111112,0,2.903225806451612,1.3154121863799282,0
49,33,28,5,40000.0,23990.37167,2,1,68.1,False,False,False,False,False,False,True,5.555555555555555,3,3.5215053763440842,4.178673835125448,1
43,34,32,2,101044.5733,18105.84716,3,1,73.3,True,False,False,False,False,False,False,2.2222222222222223,0,4.919354838709676,2.364695340501792,0
42,49,48,2,130611.4974,15424.00175,2,1,69.9,False,True,False,False,True,False,False,2.2222222222222223,0,4.005376344086023,2.090501792114696,0
8,43,32,9,100092.0102,24792.91,1,1,72.4,False,False,False,False,False,True,False,10.0,8,4.677419354838711,7.803225806451613,2
1,30,22,4,84419.27524,21444.04045,2,0,77.8,True,False,False,False,False,True,False,4.444444444444445,2,6.129032258064515,4.216487455197132,1
8,43,32,9,102554.8046,17775.28547,2,1,72.0,False,False,True,False,False,False,False,10.0,7,4.569892473118279,7.470967741935484,2
80,39,39,1,40000.0,14324.66509,5,1,66.1,False,False,False,False,False,False,True,1.1111111111111112,0,2.983870967741934,1.3396057347670247,0
70,49,48,1,68496.65485,14138.48963,4,1,67.3,False,False,False,False,False,False,True,1.1111111111111112,0,3.3064516129032246,1.4363799283154117,0
38,40,38,3,87552.90585,22873.14011,1,0,82.5,True,False,False,False,False,False,False,3.333333333333333,2,7.392473118279569,4.151075268817204,1
30,43,35,8,64360.16718,9693.439744,3,0,72.4,False,False,False,False,False,False,True,8.88888888888889,5,4.677419354838711,6.458781362007168,2
19,40,35,5,111140.8519,12138.90688,4,1,65.4,False,False,False,False,False,True,False,5.555555555555555,1,2.7956989247311843,3.3609318996415776,1
25,34,27,7,86173.08482,16141.51788,1,1,63.6,False,True,False,False,True,False,False,7.777777777777778,6,2.3118279569892475,5.6046594982078854,1
28,41,35,7,98698.92071,18448.41379,1,0,69.7,True,False,False,True,False,False,False,7.777777777777778,6,3.951612903225807,6.096594982078853,2
12,33,31,2,115869.1587,13520.96012,5,1,70.0,True,False,False,False,False,True,False,2.2222222222222223,0,4.032258064516129,2.098566308243728,0
58,35,28,7,40000.0,11023.28121,3,0,77.3,True,False,False,False,False,True,False,7.777777777777778,4,5.994623655913978,6.109498207885304,2
1,30,22,8,79245.00614,20823.56311,3,1,76.9,False,False,False,False,False,False,True,8.88888888888889,5,5.88709677419355,6.82168458781362,2
1,40,33,7,107027.5837,22826.06385,1,0,72.8,True,False,False,False,False,False,False,7.777777777777778,6,4.784946236559139,6.346594982078853,2
39,38,33,5,73548.3751,11975.68824,4,1,69.8,False,True,False,True,False,False,False,5.555555555555555,1,3.9784946236559127,3.715770609318996,1
56,35,25,9,79483.2512,9000.0,5,0,74.8,False,False,False,False,False,False,True,10.0,4,5.322580645161289,6.796774193548387,2
79,43,39,4,48283.76308,16460.67502,3,1,63.3,True,False,False,False,False,True,False,4.444444444444445,1,2.231182795698924,2.747132616487455,0
40,35,32,4,110507.1984,16960.41336,4,0,81.6,True,False,False,False,False,False,False,4.444444444444445,0,7.1505376344086,3.9229390681003578,1
38,40,37,3,121560.1159,24445.35813,2,1,74.9,True,False,False,False,False,False,False,3.333333333333333,1,5.349462365591399,3.238172043010753,1
44,38,35,3,112654.3162,19937.27721,2,0,75.8,True,False,False,True,False,False,False,3.333333333333333,1,5.591397849462364,3.310752688172043,1
1,36,30,5,130285.9244,12607.31928,3,0,66.6,False,True,False,False,True,False,False,5.555555555555555,2,3.1182795698924712,3.757706093189964,1
40,47,47,1,109270.3442,23788.81989,1,0,77.8,False,True,False,False,True,False,False,1.1111111111111112,0,6.129032258064515,2.283154121863799,0
1,35,32,2,128278.0717,23988.38929,1,1,68.7,False,True,False,False,True,False,False,2.2222222222222223,1,3.682795698924732,2.293727598566308,0
24,34,27,6,101686.5515,18823.53753,3,1,67.4,True,False,False,False,False,False,False,6.666666666666666,3,3.333333333333335,4.566666666666666,1
49,30,23,5,48968.90636,24792.91,1,0,71.5,True,False,False,False,False,False,False,5.555555555555555,4,4.435483870967741,4.752867383512545,1
4,37,29,8,100670.4479,24792.91,1,1,72.6,True,False,False,False,False,False,False,8.88888888888889,7,4.731182795698922,7.074910394265233,2
40,49,47,4,136789.4667,20529.4971,1,1,67.0,True,False,False,False,False,False,False,4.444444444444445,3,3.225806451612903,3.645519713261649,1
17,36,32,4,66655.43451,22385.85088,1,1,67.2,True,False,False,False,False,True,False,4.444444444444445,3,3.279569892473119,3.6616487455197135,1
76,46,46,1,40000.0,13656.83616,4,0,66.4,False,False,False,False,False,False,True,1.1111111111111112,0,3.0645161290322593,1.3637992831541221,0
1,30,22,8,88787.98817,14744.55038,4,0,67.8,False,False,False,False,False,False,True,8.88888888888889,4,3.4408602150537626,5.7878136200716845,1
22,42,35,7,104514.8159,14886.59832,1,0,71.0,False,True,False,False,True,False,False,7.777777777777778,6,4.301075268817204,6.2014336917562725,2
6,32,26,6,100692.2122,24792.91,1,1,65.1,True,False,False,False,False,False,False,6.666666666666666,5,2.7150537634408582,4.981182795698923,1
8,30,22,7,95221.89769,21189.80485,2,0,68.8,True,False,False,True,False,False,False,7.777777777777778,5,3.7096774193548376,5.724014336917562,1
65,42,45,1,78242.26408,16577.60896,3,1,76.3,False,True,False,False,True,False,False,1.1111111111111112,0,5.725806451612901,2.1621863799283148,0
26,49,48,1,126278.4261,16116.1414,3,0,75.6,False,True,False,False,True,False,False,1.1111111111111112,0,5.537634408602149,2.105734767025089,0
47,43,40,3,94851.49644,14169.87387,3,1,66.5,False,True,False,False,True,False,False,3.333333333333333,0,3.0913978494623655,2.260752688172043,0
18,30,26,3,96929.01586,22737.80985,3,1,75.9,True,False,False,False,False,True,False,3.333333333333333,0,5.618279569892474,3.0188172043010755,1
25,30,24,6,73411.80212,19638.07742,2,0,62.2,True,False,False,False,False,True,False,6.666666666666666,4,1.9354838709677424,4.447311827956989,1
54,46,41,5,84047.09617,13780.16664,3,1,84.6,False,False,True,False,False,False,False,5.555555555555555,2,7.956989247311825,5.20931899641577,1
29,30,22,8,129609.2718,14829.94345,4,1,79.1,False,True,False,False,True,False,False,8.88888888888889,4,6.478494623655911,6.699103942652329,2
34,30,22,5,55266.4145,21975.3651,2,0,68.9,True,False,False,False,False,True,False,5.555555555555555,3,3.7365591397849474,4.243189964157707,1
40,38,31,7,82522.40345,20893.94651,1,0,74.6,True,False,False,True,False,False,False,7.777777777777778,6,5.268817204301072,6.4917562724014335,2
1,30,23,5,153000.0,24792.91,1,1,64.7,True,False,False,True,False,False,False,5.555555555555555,4,2.6075268817204305,4.2044802867383515,1
40,32,29,2,106030.5444,17521.09599,3,1,71.2,False,True,False,False,True,False,False,2.2222222222222223,0,4.35483870967742,2.195340501792115,0
33,35,36,1,116891.5896,19012.02974,3,0,69.8,False,True,False,False,True,False,False,1.1111111111111112,0,3.9784946236559127,1.6379928315412182,0
23,41,41,1,103299.5806,16711.63599,3,0,66.9,False,True,False,True,False,False,False,1.1111111111111112,0,3.198924731182797,1.4041218637992834,0
31,43,37,6,54756.55524,21922.38155,2,0,70.3,False,False,False,False,False,False,True,6.666666666666666,4,4.112903225806451,5.100537634408601,1
80,30,24,4,40000.0,19694.35046,3,0,68.6,False,False,False,False,False,False,True,4.444444444444445,1,3.655913978494622,3.1745519713261645,1
1,42,37,4,153000.0,24792.91,1,0,66.3,True,False,False,False,False,False,False,4.444444444444445,3,3.0376344086021496,3.589068100358423,1
1,30,29,1,88793.96629,14027.04521,4,1,66.2,True,False,False,False,False,False,False,1.1111111111111112,0,3.010752688172044,1.3476702508960576,0
23,30,22,7,75909.04411,20513.83672,2,1,65.1,True,False,False,True,False,False,False,7.777777777777778,5,2.7150537634408582,5.425627240143368,1
1,30,25,6,153000.0,24792.91,2,1,76.3,True,False,False,True,False,False,False,6.666666666666666,4,5.725806451612901,5.584408602150536,1
39,30,22,7,52044.37513,20848.24847,2,0,67.6,True,False,False,False,False,False,False,7.777777777777778,5,3.3870967741935463,5.627240143369175,1
71,34,36,1,40000.0,23101.66001,3,0,64.6,False,False,False,False,False,False,True,1.1111111111111112,0,2.5806451612903207,1.2186379928315407,0
73,35,37,1,60997.69031,22759.84161,3,0,75.0,False,True,False,False,True,False,False,1.1111111111111112,0,5.376344086021505,2.057347670250896,0
3,35,30,5,91443.7208,20287.62968,3,0,73.8,True,False,False,False,False,False,False,5.555555555555555,2,5.053763440860214,4.338351254480287,1
1,38,31,7,153000.0,14331.78013,3,1,76.7,True,False,False,True,False,False,False,7.777777777777778,4,5.833333333333334,6.061111111111111,2
9,49,48,1,153000.0,19968.94038,3,0,76.0,False,True,False,False,True,False,False,1.1111111111111112,0,5.64516129032258,2.1379928315412187,0
25,30,26,5,74094.85432,24792.91,1,0,81.4,True,False,False,False,False,False,False,5.555555555555555,4,7.096774193548389,5.5512544802867385,1
26,32,24,8,84612.61045,19059.96665,2,0,71.9,False,False,True,False,False,False,False,8.88888888888889,6,4.543010752688173,6.718458781362008,2
60,41,34,8,71581.3401,23990.23414,1,0,65.9,False,False,False,False,False,True,False,8.88888888888889,7,2.930107526881722,6.534587813620073,2
26,44,35,8,134066.6951,15446.66981,2,0,74.6,False,True,False,False,True,False,False,8.88888888888889,6,5.268817204301072,6.936200716845878,2
70,40,37,3,54409.46678,20134.52405,1,0,68.2,True,False,False,True,False,False,False,3.333333333333333,2,3.5483870967741944,2.9978494623655916,0
1,30,22,6,105558.3869,24345.24824,2,1,67.2,True,False,False,False,False,True,False,6.666666666666666,4,3.279569892473119,4.850537634408602,1
48,41,35,6,40000.0,17739.00232,2,0,73.0,False,False,False,False,False,False,True,6.666666666666666,4,4.838709677419354,5.318279569892472,1
47,41,36,5,40000.0,23411.91623,1,0,76.6,False,False,False,False,False,False,True,5.555555555555555,4,5.806451612903224,5.16415770609319,1
54,41,38,3,71511.65384,24792.91,1,0,67.5,True,False,False,False,False,True,False,3.333333333333333,2,3.3602150537634405,2.941397849462365,0
61,31,24,7,40000.0,14334.71777,3,0,78.7,True,False,False,False,False,True,False,7.777777777777778,4,6.370967741935484,6.222401433691756,2
80,47,44,2,40000.0,15825.01195,2,1,66.7,True,False,False,False,False,True,False,2.2222222222222223,0,3.145161290322581,1.8324372759856633,0
65,49,48,1,82283.78196,9647.818672,4,0,70.2,True,False,False,False,False,False,False,1.1111111111111112,0,4.086021505376344,1.6702508960573477,0
36,36,32,4,88070.76268,20352.27887,3,0,73.6,True,False,False,False,False,False,False,4.444444444444445,1,4.999999999999998,3.5777777777777775,1
48,42,42,1,56427.17748,16184.71558,3,0,69.2,True,False,True,False,False,False,False,1.1111111111111112,0,3.8172043010752694,1.5896057347670252,0
58,30,22,8,40000.0,17158.12713,3,1,63.7,True,False,False,False,False,True,False,8.88888888888889,5,2.3387096774193554,5.757168458781362,1
35,37,31,5,72995.74195,9000.0,5,0,76.7,True,False,False,False,False,False,False,5.555555555555555,0,5.833333333333334,3.9722222222222223,1
43,39,35,4,65412.47506,14793.71182,2,0,68.7,True,False,False,False,False,False,False,4.444444444444445,2,3.682795698924732,3.4826164874551973,1
68,49,48,2,95223.53568,12532.13635,5,1,75.5,False,False,False,False,False,False,True,2.2222222222222223,0,5.510752688172042,2.5421146953405014,0
48,43,43,1,107521.5749,9000.0,5,0,64.8,False,True,False,True,False,False,False,1.1111111111111112,0,2.634408602150536,1.2347670250896052,0
10,47,46,1,153000.0,17618.74812,2,1,65.9,True,False,False,False,True,False,False,1.1111111111111112,0,2.930107526881722,1.323476702508961,0
38,49,48,4,125418.0387,14464.23469,3,1,76.7,False,True,False,True,False,False,False,4.444444444444445,1,5.833333333333334,3.8277777777777784,1
3,30,22,7,104070.4598,16234.90018,5,0,74.0,False,False,True,False,False,False,False,7.777777777777778,2,5.10752688172043,5.24336917562724,1
34,41,35,6,113864.0273,22306.06882,1,1,70.4,False,True,False,False,True,False,False,6.666666666666666,5,4.139784946236561,5.408602150537634,1
37,49,46,6,75272.12313,23430.0381,1,1,74.7,False,False,True,False,False,False,False,6.666666666666666,5,5.295698924731184,5.755376344086021,1
37,34,25,8,62169.78024,17153.29592,2,0,68.0,False,False,False,False,False,False,True,8.88888888888889,6,3.494623655913978,6.403942652329749,2
1,30,22,9,123603.7758,17149.90261,4,0,73.4,False,True,False,True,False,False,False,10.0,5,4.946236559139786,6.983870967741936,2
56,40,39,1,50693.9242,20370.05739,2,0,71.6,False,False,False,False,False,False,True,1.1111111111111112,0,4.462365591397848,1.7831541218637987,0
74,49,48,2,56832.32432,17957.11461,3,1,69.9,True,False,False,False,False,True,False,2.2222222222222223,0,4.005376344086023,2.090501792114696,0
28,43,30,9,67504.9316,9000.0,4,0,69.4,False,False,False,False,False,False,True,10.0,5,3.870967741935485,6.661290322580646,2
1,31,26,5,123703.101,18049.54388,4,1,72.1,False,False,False,False,False,False,True,5.555555555555555,1,4.596774193548385,3.9012544802867377,1
1,37,30,7,122568.5541,23487.20316,1,0,72.4,True,False,False,True,False,False,False,7.777777777777778,6,4.677419354838711,6.314336917562724,2
7,36,32,4,93797.69498,15149.57818,4,0,69.4,False,False,False,False,False,False,True,4.444444444444445,0,3.870967741935485,2.9390681003584236,0
11,40,33,7,120721.0125,18344.32284,1,0,67.6,True,False,False,True,False,False,False,7.777777777777778,6,3.3870967741935463,5.9272401433691755,1
24,42,37,6,106062.8312,9000.0,4,1,72.7,False,False,False,False,False,True,False,6.666666666666666,2,4.758064516129032,4.694086021505376,1
57,43,34,9,80242.91047,18557.62203,1,0,71.2,False,False,False,False,False,True,False,10.0,8,4.35483870967742,7.706451612903226,2
17,33,23,9,91087.02393,17716.79653,3,0,67.9,True,False,False,False,False,False,False,10.0,6,3.4677419354838723,6.840322580645162,2
25,34,30,4,52729.57839,16362.85565,4,1,71.8,False,False,False,False,False,False,True,4.444444444444445,0,4.516129032258063,3.1326164874551967,1
46,49,47,4,108293.4729,12827.89436,3,0,80.4,True,False,False,False,False,False,False,4.444444444444445,1,6.827956989247312,4.1261648745519715,1
31,34,27,7,62027.54403,16721.72134,3,0,70.7,False,False,False,False,False,False,True,7.777777777777778,4,4.220430107526882,5.577240143369176,1
31,35,25,9,69454.0041,19128.80091,1,0,80.6,True,False,False,False,False,False,False,10.0,8,6.881720430107525,8.464516129032258,2
56,43,42,2,66244.7513,18812.41248,3,1,82.0,False,False,False,False,False,False,True,2.2222222222222223,0,7.258064516129031,3.066308243727598,1
1,32,23,9,153000.0,20337.028,1,0,68.2,True,False,False,True,False,False,False,10.0,8,3.5483870967741944,7.464516129032258,2
43,49,48,3,119341.1352,17577.19508,2,0,72.1,False,True,False,False,True,False,False,3.333333333333333,1,4.596774193548385,3.012365591397849,1
45,37,33,4,72323.62016,20420.54329,2,0,82.3,True,False,False,False,False,False,False,4.444444444444445,2,7.338709677419354,4.579390681003584,1
7,33,24,8,123667.9375,16287.42326,3,1,72.1,True,False,False,False,False,False,False,8.88888888888889,5,4.596774193548385,6.434587813620071,2
26,31,26,5,59663.48151,14596.15637,5,0,71.9,False,False,False,False,False,False,True,5.555555555555555,0,4.543010752688173,3.5851254480286743,1
1,45,41,4,115433.2277,18173.41795,2,1,63.8,False,False,True,False,False,False,False,4.444444444444445,2,2.365591397849461,3.0874551971326163,1
39,32,29,3,40000.0,18882.16773,3,1,68.5,True,False,True,False,False,False,False,3.333333333333333,0,3.6290322580645156,2.422043010752688,0
1,31,22,9,60564.50179,21760.66554,2,1,75.7,False,False,True,False,False,False,False,10.0,7,5.564516129032259,7.769354838709678,2
47,38,34,5,70059.93274,20889.26334,2,1,84.2,True,False,False,False,False,False,False,5.555555555555555,3,7.849462365591398,5.477060931899642,1
44,38,36,2,97340.10547,24792.91,1,0,70.2,False,True,False,True,False,False,False,2.2222222222222223,1,4.086021505376344,2.414695340501792,0
16,40,40,1,103625.4252,23373.05206,2,0,62.7,False,True,False,False,True,False,False,1.1111111111111112,0,2.0698924731182804,1.0654121863799286,0
80,35,31,4,68733.24427,9000.0,5,1,64.6,True,False,False,False,False,False,False,4.444444444444445,0,2.5806451612903207,2.551971326164874,0
62,32,24,7,41623.96632,13630.69751,4,1,72.2,True,False,True,False,False,False,False,7.777777777777778,3,4.623655913978495,5.398207885304659,1
47,49,48,2,91365.10917,21237.74966,2,0,77.6,False,False,False,False,False,True,False,2.2222222222222223,0,6.075268817204299,2.7114695340501784,0
65,45,47,1,51629.42694,18476.8009,2,1,74.4,False,True,False,False,False,False,False,1.1111111111111112,0,5.215053763440861,2.0089605734767026,0
51,37,34,2,40331.19894,20810.41613,3,0,73.4,True,False,True,False,False,False,False,2.2222222222222223,0,4.946236559139786,2.372759856630825,0
3,44,35,9,137295.3955,18879.56499,1,0,80.1,True,False,False,True,False,False,False,10.0,8,6.747311827956988,8.424193548387096,2
7,37,27,9,130419.4548,24792.91,1,0,69.6,False,True,False,False,True,False,False,10.0,8,3.924731182795697,7.577419354838709,2
50,45,40,5,105597.2616,14064.79246,4,1,72.5,False,False,True,False,False,False,False,5.555555555555555,1,4.704301075268817,3.933512544802867,1
66,38,36,2,57630.9673,23536.17035,2,1,68.6,True,False,False,False,False,True,False,2.2222222222222223,0,3.655913978494622,1.9856630824372754,0
