employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate
14,Pear,Sales,44,40,4,113476.3094,20665.63183,1,Male,76.1
12,Glasses,AI,30,23,4,101136.8615,20954.11551,3,Male,61.3
4,Glasses,Design,49,47,4,133213.1515,18689.93752,1,Female,72.3
80,Glasses,BigData,32,28,5,40383.7299,24792.91,2,Female,73.2
1,Pear,Sales,38,32,6,136831.7386,15143.85701,3,Male,76.3
15,Glasses,Search Engine,42,36,6,93080.84863,16154.93209,2,Male,67.5
32,Pear,Sales,35,34,2,126346.1591,23603.43091,1,Female,65.7
27,Pear,Sales,37,33,4,130601.9498,14034.79563,3,Female,74.7
1,Glasses,Search Engine,35,32,4,123869.4526,20979.65786,3,Female,62.1
23,Cheerper,Support,41,35,6,48111.21322,14957.98642,3,Male,79.2
14,Cheerper,Support,30,22,9,62253.6081,20553.00777,1,Male,74
80,Pear,Design,40,36,4,43278.83261,16695.62473,3,Male,79.7
44,Cheerper,BigData,49,47,2,77296.51964,16919.28609,2,Male,66.3
40,Cheerper,BigData,43,34,9,70472.62154,18119.63053,2,Female,71.4
46,Glasses,Design,46,45,1,98547.61397,11264.36396,4,Male,59.3
24,Cheerper,Support,42,38,5,56804.82955,24792.91,1,Male,68.3
7,Glasses,AI,42,37,5,119759.2261,20970.48763,2,Male,71.4
18,Glasses,AI,42,36,6,110235.1875,18195.12377,2,Male,62.8
38,Glasses,Search Engine,49,45,4,77768.54498,22285.32043,1,Female,70.4
1,Glasses,Search Engine,36,29,7,79957.40528,24792.91,1,Female,62.7
61,Pear,Design,45,44,1,76356.73931,17833.22358,2,Male,70
47,Glasses,Search Engine,30,26,1,45381.17107,11802.80473,5,Male,76.2
47,Cheerper,BigData,43,38,6,91176.70071,16268.42558,3,Female,72.5
38,Cheerper,BigData,30,24,6,51126.05075,23945.59637,3,Male,80.3
39,Cheerper,BigData,44,40,4,83814.84327,14329.38844,3,Male,76
1,Cheerper,Support,36,28,8,83421.61875,19883.68137,2,Female,79.6
23,Glasses,Search Engine,48,43,5,81928.005,18028.7366,2,Female,68.8
42,Cheerper,BigData,32,29,3,67450.14895,21370.05909,3,Male,67.2
51,Glasses,Sales,49,48,2,121591.8555,18210.50273,3,Female,73.5
42,Cheerper,BigData,34,30,5,88651.23533,20762.86834,3,Male,64
48,Cheerper,BigData,30,24,6,61448.30061,9204.099586,5,Female,74.4
17,Glasses,AI,38,33,5,103492.5527,17680.67597,3,Female,70.5
1,Glasses,Search Engine,30,24,4,86672.42538,24199.46208,4,Male,78
59,Cheerper,Support,32,31,1,61448.8567,21838.64945,3,Male,74
17,Glasses,AI,31,24,7,83974.43307,22572.47966,3,Male,77.8
27,Pear,Sales,42,39,3,122652.6878,13507.1091,4,Male,67.9
3,Cheerper,BigData,30,22,7,87176.22938,24636.03881,2,Female,77.5
11,Cheerper,Search Engine,36,32,3,111338.6934,11668.78486,3,Male,78.6
25,Glasses,BigData,30,26,1,87700.2511,13701.29279,5,Female,70.3
60,Cheerper,BigData,36,31,6,40000,24792.91,1,Female,68.6
67,Pear,Sales,45,44,1,97414.10647,19501.41233,3,Male,67.6
15,Glasses,AI,30,22,7,70259.70457,20774.45988,3,Male,78.5
5,Cheerper,BigData,33,26,8,109187.918,14190.6265,4,Female,86.2
1,Glasses,AI,30,22,9,136835.6195,24792.91,1,Male,68
33,Cheerper,Support,40,40,1,51953.5981,24792.91,1,Female,65.7
5,Cheerper,Search Engine,41,34,7,122093.8176,16258.12182,2,Female,77.5
27,Cheerper,Support,44,35,9,77534.09548,16931.50606,2,Female,69.8
18,Pear,Sales,38,39,1,127572.8542,20842.15407,2,Male,76
10,Cheerper,BigData,43,36,7,93812.08559,11851.85244,2,Female,75.3
53,Pear,AI,30,29,1,55588.38113,20635.32608,4,Male,70.4
4,Pear,Sales,36,28,7,115570.1718,17487.60585,1,Male,74.8
77,Cheerper,BigData,49,48,3,93794.69831,12597.83913,4,Male,73.9
45,Glasses,AI,34,30,4,74607.43338,17257.65479,3,Female,70.7
22,Glasses,Search Engine,39,38,1,105527.267,17476.39393,3,Male,62.2
66,Pear,Sales,46,48,1,110947.6271,11144.18814,5,Male,72.2
80,Glasses,Design,36,35,2,85996.66157,13182.53779,5,Female,79
52,Glasses,BigData,37,33,4,55438.83944,18223.93461,2,Male,63.7
1,Glasses,Design,37,30,7,112888.5972,24182.02631,1,Male,67.8
41,Cheerper,Support,42,34,7,58091.84585,9000,5,Female,75
21,Cheerper,Search Engine,30,22,6,94110.14302,9000,5,Male,72.2
1,Glasses,Search Engine,30,22,8,95241.22553,24046.81773,1,Female,74.7
42,Glasses,Search Engine,38,36,2,76670.2328,24036.81689,2,Male,67.7
73,Glasses,Design,49,48,1,94727.16601,18220.58506,3,Female,77.3
57,Cheerper,BigData,46,37,9,55322.12253,14029.52953,4,Male,73.9
50,Pear,Design,38,32,6,79486.20001,20481.25905,2,Female,75.9
13,Pear,Design,36,29,7,99881.30692,12352.26918,4,Male,74.2
51,Pear,Sales,45,42,4,96873.94625,17378.35099,2,Female,73
39,Cheerper,Support,41,34,8,81756.91662,15224.54416,3,Female,76.3
9,Pear,Design,35,34,1,126956.8682,24267.97722,3,Male,71.7
40,Pear,Sales,43,40,3,114528.9221,19557.21724,3,Male,65.8
1,Glasses,AI,30,22,7,95100.86346,19645.40829,1,Male,77.7
27,Glasses,BigData,40,35,4,57827.05486,22531.10857,2,Male,76
73,Pear,Design,49,48,2,48452.7352,12386.25625,3,Male,61.2
1,Pear,Design,40,36,4,128034.8905,23274.40467,2,Male,68.6
7,Glasses,AI,40,34,6,107327.1025,9000,3,Female,77.7
34,Glasses,Search Engine,35,30,4,69628.32137,23071.17191,2,Male,62.5
1,Cheerper,Search Engine,30,22,7,85695.79848,24792.91,1,Male,77
65,Cheerper,BigData,39,36,3,49100.82242,23885.84917,2,Female,70.8
35,Cheerper,BigData,35,30,5,68904.43426,20331.29234,2,Female,78.6
46,Cheerper,Support,49,48,1,42574.64425,23816.20594,1,Female,71.4
58,Cheerper,BigData,30,23,5,62700.93254,22124.94553,3,Male,68.1
41,Pear,Sales,49,48,1,124268.0653,14771.03426,3,Female,73
40,Glasses,AI,43,42,2,118712.9307,13080.511,5,Male,71.3
75,Cheerper,Search Engine,42,34,9,72492.46698,10004.58406,4,Male,69.4
36,Cheerper,Support,39,29,9,51260.78599,22945.47893,1,Female,84.4
58,Glasses,Search Engine,41,38,4,47534.57071,20949.58717,1,Female,67.1
44,Glasses,AI,36,31,5,62798.19169,21761.39378,2,Male,60.8
1,Glasses,AI,33,24,9,135440.4557,23115.6165,2,Male,81
43,Cheerper,BigData,42,34,8,51759.17297,18431.73496,2,Male,70.3
15,Pear,Sales,46,46,1,132209.5413,17018.53729,2,Male,69.8
41,Glasses,Design,30,22,9,79355.68092,19446.66211,3,Female,71.1
1,Pear,Sales,35,32,3,122813.2331,18851.11142,1,Male,68.5
44,Glasses,AI,30,25,5,43611.6579,24792.91,1,Female,67.9
80,Glasses,Search Engine,47,48,1,67947.00766,22583.06864,3,Female,66.4
51,Pear,Design,30,28,1,49555.90984,24792.91,2,Female,70.8
54,Cheerper,Support,32,29,4,64505.61772,11848.08284,5,Female,69.5
69,Glasses,Search Engine,44,43,1,55744.42672,18460.26662,3,Female,74.8
3,Cheerper,BigData,36,26,9,68597.9505,13231.45824,3,Female,75.6
46,Cheerper,Support,32,27,6,53117.0318,16750.68676,3,Female,67.5
20,Glasses,AI,34,25,9,65506.97146,13480.14319,2,Male,73.6
80,Cheerper,BigData,49,48,2,46568.05837,9558.02351,3,Female,69.7
73,Cheerper,Support,42,41,1,40000,16936.65447,4,Female,66.1
4,Pear,Sales,30,26,3,148326.6563,24506.71584,2,Female,74.5
80,Glasses,AI,45,45,1,76170.74587,17000.96691,3,Female,70.6
1,Cheerper,BigData,40,29,9,118533.0757,17260.3672,2,Male,71.4
58,Cheerper,BigData,49,48,4,67225.15138,16433.20013,1,Male,68.1
1,Glasses,Design,35,30,6,120714.2528,18760.80916,1,Male,67.1
4,Pear,Design,48,46,3,119442.7414,24154.9553,1,Female,81.9
34,Cheerper,BigData,38,34,4,78961.00415,21062.20568,1,Female,73.5
5,Glasses,AI,32,26,6,113342.132,18961.45759,2,Male,66.6
55,Cheerper,AI,46,40,6,89907.93409,18726.92933,2,Female,74.2
9,Glasses,Design,38,35,4,116478.3094,24792.91,1,Female,77.1
12,Pear,Sales,32,26,6,117565.3231,14642.95081,4,Female,72.9
21,Glasses,Search Engine,44,45,1,106340.8274,18197.85377,3,Male,78.1
47,Pear,Sales,43,40,3,96504.5983,24792.91,1,Female,64
80,Cheerper,BigData,44,38,7,40000,12675.22021,4,Male,63
4,Glasses,AI,30,22,5,121441.6281,15330.44939,4,Male,73
32,Pear,AI,30,28,2,79225.47426,19598.9275,4,Male,72.2
39,Glasses,Search Engine,38,42,1,109055.5165,16801.10372,4,Male,55
18,Glasses,AI,36,35,2,107319.2567,17755.73428,2,Male,68
43,Glasses,AI,36,32,4,64778.38522,21072.9957,2,Female,66.7
37,Glasses,AI,36,29,7,85457.69894,24792.91,1,Male,65.6
1,Pear,AI,36,37,1,145221.379,21501.09833,4,Female,65.7
47,Cheerper,BigData,45,39,6,45976.80571,20210.53706,1,Male,75.7
62,Pear,Sales,39,36,3,40000,24558.18559,1,Male,66.5
41,Glasses,BigData,38,36,3,50231.80973,24792.91,1,Male,66.6
3,Glasses,AI,33,29,3,130547.5653,13953.00066,4,Female,63.2
36,Glasses,BigData,40,36,3,52326.17929,23263.30514,2,Female,77.9
22,Glasses,Search Engine,34,31,3,58723.90736,17147.73134,3,Female,73.5
9,Glasses,Search Engine,33,28,5,87205.61669,21487.07887,2,Male,59.4
33,Glasses,AI,30,22,3,77867.98499,14245.90782,5,Female,66.2
64,Pear,Design,35,32,3,53521.19392,24792.91,1,Male,74
23,Cheerper,BigData,40,36,4,101582.5329,20164.50821,3,Male,78.3
52,Glasses,Search Engine,36,34,2,60022.96335,21435.22997,2,Male,75.3
27,Cheerper,BigData,30,23,7,91317.65433,19955.97335,3,Male,70.5
34,Cheerper,Support,44,35,9,71027.46066,9489.480169,3,Male,63.9
26,Glasses,BigData,37,35,2,63128.98716,21577.77987,2,Male,75.5
49,Glasses,BigData,32,28,3,40000,20885.46396,3,Female,69.7
1,Glasses,Search Engine,30,22,9,120062.3035,22148.48445,3,Male,73.2
45,Glasses,AI,43,39,4,85044.30217,12761.94875,3,Male,71.2
45,Glasses,Design,40,35,6,118589.634,14763.21547,3,Male,65.7
59,Cheerper,BigData,38,37,2,49415.31566,19802.94182,3,Male,73
27,Cheerper,Search Engine,35,28,7,74344.73345,9130.694139,5,Male,73.7
32,Pear,Design,40,38,2,83918.53831,16387.32961,3,Male,69.2
1,Pear,Sales,30,22,9,98183.31898,17624.0053,1,Male,75.3
31,Pear,Sales,30,25,5,119611.6732,11969.78505,4,Male,64.8
27,Pear,Sales,36,30,6,103364.2439,17466.35343,2,Female,70.9
8,Pear,Design,33,26,6,95545.11855,17007.51338,2,Female,72.3
25,Glasses,BigData,30,26,4,53311.49869,21880.87562,3,Female,62.7
80,Pear,Design,35,35,1,40000,15249.49599,5,Male,70.5
30,Pear,Design,34,32,2,105572.8607,13873.45614,4,Female,74.7
1,Glasses,Design,35,25,9,125755.5643,12483.22157,3,Male,71.6
55,Cheerper,Support,39,37,2,40000,16564.13194,4,Male,71.1
47,Glasses,AI,36,31,5,101892.8869,15894.41975,4,Female,74.8
18,Cheerper,Search Engine,31,23,8,78332.63474,19833.31871,2,Female,70.7
50,Glasses,Design,40,36,4,100982.814,9598.251492,5,Female,70.4
40,Pear,Sales,33,32,1,98402.35756,21710.58268,2,Female,64.8
45,Glasses,AI,49,48,2,111405.5444,10043.84373,3,Female,71.7
74,Glasses,Design,35,30,4,59457.83579,9846.339348,4,Male,70
20,Glasses,AI,49,47,2,125215.2922,14297.61259,3,Female,74.2
58,Pear,AI,38,39,1,95682.63564,24092.53313,3,Male,73.7
21,Cheerper,Search Engine,40,34,6,102964.669,13423.08089,2,Female,76.5
33,Glasses,AI,46,41,6,87121.18982,17337.29104,2,Female,70.3
4,Pear,Sales,34,27,7,145405.367,17335.95362,2,Male,61.6
41,Pear,Design,36,34,2,97792.72412,19512.68806,4,Female,74.8
47,Glasses,BigData,34,30,4,59852.20058,23252.17341,2,Female,73.8
1,Cheerper,BigData,42,37,6,137582.5957,13275.16817,3,Female,69.4
33,Glasses,AI,44,39,5,84889.24597,24792.91,1,Male,75.2
54,Pear,Design,44,42,2,102714.6958,16343.88746,2,Female,64.3
60,Cheerper,Search Engine,34,31,3,74944.22532,17424.09471,3,Male,76.4
17,Cheerper,Support,34,26,9,67101.42052,21413.32165,2,Female,71.4
43,Glasses,Design,44,39,5,93810.70597,15136.22679,1,Female,68.3
34,Glasses,Search Engine,34,27,7,65743.60955,22467.23872,2,Female,69.4
31,Pear,Design,40,35,4,96554.54699,9000,5,Female,70.7
13,Glasses,BigData,30,25,5,68878.24513,23021.129,2,Female,71.6
31,Glasses,Design,49,45,6,113840.7061,24792.91,1,Female,73.2
11,Glasses,Design,42,37,4,120678.2925,21146.72263,3,Male,69.8
1,Glasses,Search Engine,33,26,7,95688.69805,22641.84058,1,Female,73.4
32,Glasses,Search Engine,40,38,2,75017.07317,16504.39878,3,Male,71.3
29,Pear,Design,41,36,5,117715.6566,21017.7497,2,Female,69
76,Glasses,Search Engine,43,46,1,105403.1956,15202.45917,5,Male,67.2
39,Glasses,Design,40,37,4,119865.5914,11265.62826,3,Male,74.9
19,Pear,Sales,30,25,4,133443.4602,23874.77696,2,Male,74
2,Glasses,Design,35,25,9,113108.1935,18524.33976,1,Female,73.4
1,Glasses,AI,34,26,8,90175.86063,24792.91,1,Female,77.4
1,Glasses,AI,33,25,8,88105.50643,19558.86127,1,Female,62.9
24,Glasses,BigData,34,28,5,48547.40207,17124.32363,3,Female,69.1
46,Glasses,Search Engine,30,26,3,66132.26269,20476.5906,3,Female,65.3
20,Glasses,Sales,40,33,7,123075.7723,18099.5242,2,Female,84.1
23,Glasses,Design,39,35,5,130060.1112,17376.44801,3,Female,75.7
10,Glasses,Design,34,28,6,97868.38866,17524.4704,2,Male,71.8
1,Cheerper,Support,32,25,8,62339.73064,22380.94321,2,Male,76.6
6,Glasses,AI,30,26,3,99743.92571,20114.76757,3,Female,76.7
72,Cheerper,BigData,37,30,7,44733.72999,13094.18481,5,Female,78.2
1,Pear,Sales,42,43,1,153000,16834.90244,3,Male,75.7
26,Pear,Design,45,44,1,105214.1631,21989.00498,2,Female,69.9
1,Pear,Sales,49,48,1,153000,24792.91,1,Female,68.9
1,Pear,AI,30,24,1,114202.0337,22306.69414,4,Female,65.7
15,Cheerper,BigData,30,26,3,67786.62714,18192.40604,3,Female,73.6
16,Pear,Design,44,38,6,124393.376,17679.62191,2,Female,71.9
37,Pear,AI,31,29,1,55557.35292,24792.91,1,Male,68.5
65,Glasses,Search Engine,39,39,1,53338.27991,11952.31727,4,Male,68.6
46,Pear,Sales,37,35,2,70076.84869,18276.99182,2,Female,78.4
10,Glasses,AI,40,35,6,108061.375,11664.78207,4,Male,77.3
23,Glasses,AI,30,22,7,68082.53662,24700.25402,2,Female,81.4
73,Glasses,Search Engine,33,27,6,61820.07718,12778.5573,5,Female,74.8
41,Glasses,Design,30,24,6,120482.3052,10533.90777,5,Female,72.3
22,Pear,Sales,44,37,7,135471.76,13739.58967,3,Male,72.9
33,Pear,Sales,30,25,5,78745.60112,23932.71364,1,Female,66.6
33,Glasses,AI,42,39,3,106088.9305,18456.01754,3,Male,65.4
75,Cheerper,BigData,30,22,8,45096.61383,21669.68892,3,Female,75.1
18,Pear,Sales,41,44,1,123165.8346,23243.76695,2,Male,66.4
44,Glasses,AI,39,32,7,80086.53051,20632.30897,1,Female,73.8
1,Pear,Design,40,34,6,106847.9166,22726.8518,1,Female,78.1
29,Cheerper,Support,30,22,9,45203.86373,19716.81853,2,Male,69.6
1,Pear,Sales,36,29,6,135655.7566,15885.34748,3,Male,82.3
1,Cheerper,Support,38,35,4,66186.79541,19884.26699,2,Female,66.8
8,Cheerper,BigData,36,30,7,109498.7233,12496.2823,4,Female,77.5
1,Glasses,Design,30,22,9,123395.576,21731.23081,1,Male,75
1,Cheerper,Support,30,22,8,98343.99283,14368.56078,4,Male,78.6
67,Cheerper,Search Engine,49,47,2,58878.16828,17196.77614,2,Female,66.2
40,Glasses,AI,36,30,6,80715.21478,19014.4822,3,Female,83.8
54,Cheerper,Search Engine,35,28,6,93608.28696,14056.58313,4,Male,71.4
77,Glasses,BigData,45,41,4,41040.72876,22991.84752,1,Female,75.5
22,Glasses,Search Engine,41,33,8,83794.2796,12563.73978,2,Male,80.4
20,Glasses,Search Engine,30,22,6,87057.94084,22739.73037,4,Male,69
16,Cheerper,Search Engine,49,48,2,121577.085,13879.96291,2,Male,75.9
46,Pear,Sales,47,42,5,100167.5434,21063.56887,1,Male,68.7
40,Cheerper,BigData,38,37,1,98913.33648,18507.35864,4,Female,77.9
1,Glasses,Design,39,30,9,119443.8792,19897.48253,1,Male,69.5
1,Glasses,BigData,41,38,2,153000,11357.28366,4,Female,71.5
10,Glasses,AI,49,48,2,109516.1255,11116.21556,2,Female,73.3
57,Cheerper,Support,31,26,5,40000,19727.62585,4,Female,75.7
76,Cheerper,Support,38,32,6,40000,18642.91699,3,Male,82.2
1,Pear,Sales,33,30,3,129192.4331,19028.95847,3,Female,69
19,Glasses,Search Engine,42,38,5,83292.34512,19624.52505,2,Female,78
31,Pear,Sales,35,34,1,81858.1016,24792.91,1,Female,80.6
80,Glasses,AI,49,48,2,52979.41086,21452.11142,1,Male,72.6
37,Glasses,Search Engine,38,35,3,71467.5199,19453.57512,3,Female,68.7
36,Glasses,Search Engine,40,35,5,68460.55081,19296.02794,2,Male,63.5
1,Pear,Sales,46,43,3,134359.9155,18789.11789,2,Male,81.3
48,Glasses,AI,39,41,1,114270.4323,24106.16821,3,Female,69.7
60,Glasses,Search Engine,49,48,1,79658.23286,12610.91285,5,Male,66.4
2,Cheerper,BigData,30,22,8,88611.59203,24792.91,3,Male,65.8
45,Glasses,Search Engine,44,43,1,88538.56482,14418.71435,3,Male,66.2
22,Cheerper,BigData,48,42,5,83449.36713,19529.01582,1,Male,77.2
9,Pear,AI,43,42,1,97194.87227,24567.21017,1,Male,76.4
11,Glasses,BigData,30,22,5,78505.00659,20829.29125,4,Male,75
34,Pear,AI,35,32,3,67338.11594,14563.10125,4,Female,72
70,Pear,Design,42,40,3,83201.83779,24264.58238,2,Male,65.5
26,Pear,Design,44,38,6,86568.53604,19141.15041,1,Female,69
21,Glasses,Design,35,33,3,101942.1287,24792.91,1,Female,65.8
37,Cheerper,BigData,48,47,1,86423.4686,20879.25545,2,Female,74.3
43,Pear,Sales,39,33,5,73014.27328,15563.37444,2,Male,66.8
1,Glasses,Search Engine,37,29,8,104096.6401,23465.26995,2,Male,69.4
22,Pear,Design,41,39,2,111632.8835,18426.08414,3,Male,70.4
12,Glasses,AI,44,37,7,88637.71177,16237.62056,1,Male,64.6
43,Glasses,Search Engine,35,27,8,42957.12512,19521.43137,3,Male,73.1
63,Pear,Sales,49,46,4,110858.4221,23445.01804,1,Male,71.8
53,Glasses,Search Engine,40,36,3,76727.19202,18008.9437,2,Male,77.5
63,Cheerper,BigData,37,32,6,65089.47134,24114.92573,2,Female,68.2
65,Glasses,BigData,35,30,4,40000,24421.25769,1,Male,65.1
43,Pear,AI,47,46,1,67897.60346,21352.60693,2,Male,69.5
37,Cheerper,Search Engine,38,32,6,77363.80833,15343.89283,3,Male,66.9
19,Cheerper,Support,36,30,6,80408.11356,21936.98733,2,Female,72.5
22,Cheerper,Search Engine,39,33,6,108316.9995,13818.42182,3,Female,63.1
26,Pear,Sales,34,31,3,79778.6667,12861.35291,4,Female,68.3
2,Glasses,Design,30,27,3,111862.8052,22488.84659,1,Female,66.5
11,Cheerper,Support,40,33,7,91338.40595,14455.32902,4,Female,75.6
63,Glasses,AI,40,35,5,40000,20348.84761,1,Female,68.1
12,Pear,Design,36,35,1,129496.9159,11256.10546,4,Male,62.1
30,Glasses,Search Engine,37,29,8,46595.77875,14931.42397,2,Female,71.9
1,Glasses,Search Engine,30,22,6,66735.24566,24792.91,1,Female,73.6
20,Glasses,AI,35,33,2,99451.0639,20419.39472,3,Female,69.7
42,Cheerper,Support,40,34,6,40000,24792.91,1,Female,69.4
62,Cheerper,Support,38,33,5,40000,19482.83151,3,Male,68.7
18,Cheerper,BigData,37,31,6,77847.69446,23483.84246,1,Female,72.9
2,Glasses,AI,45,43,1,104573.406,15173.97417,2,Female,66.8
1,Glasses,Search Engine,35,27,8,114359.2463,17590.84259,2,Male,71.2
80,Glasses,BigData,49,48,1,47585.83519,9262.099123,4,Female,75.2
30,Cheerper,BigData,49,45,8,87938.29177,15384.46938,2,Male,67
74,Pear,Design,49,48,1,69648.59955,16620.27489,2,Male,71.2
18,Pear,Sales,47,44,3,120001.3113,17320.02837,1,Male,63
30,Cheerper,BigData,42,37,5,116157.295,16641.42619,4,Female,73.4
76,Cheerper,BigData,42,37,4,40000,11703.07941,5,Male,67.1
27,Cheerper,Support,30,22,9,40000,23079.11967,2,Male,78
7,Pear,Sales,39,38,1,121475.5643,23688.9621,1,Male,63.6
19,Cheerper,Support,34,22,9,40000,21768.77991,1,Male,75.3
1,Cheerper,Search Engine,38,33,5,104114.7521,24068.79608,1,Male,78.2
31,Pear,Design,40,35,4,66658.16238,24792.91,1,Female,66.7
28,Glasses,Design,34,32,2,117503.8521,13348.18015,4,Male,66.7
40,Glasses,AI,30,22,5,55784.30138,17563.8877,3,Male,67
1,Glasses,Design,30,23,4,134541.289,24792.91,2,Female,69
1,Glasses,Search Engine,30,22,8,114497.5246,16097.668,4,Male,75.2
1,Pear,Design,35,30,4,107545.7235,24792.91,1,Female,68.8
1,Cheerper,Support,30,22,9,76150.19108,21788.14797,2,Female,67.3
46,Glasses,AI,39,36,3,88645.86731,23468.3897,1,Male,61.5
26,Pear,Design,36,32,4,100736.9521,20195.23943,3,Female,79.7
41,Pear,AI,32,31,1,69230.10698,13438.6656,4,Male,79
13,Cheerper,Search Engine,40,31,9,111884.3061,16015.04635,2,Male,76.2
17,Cheerper,Search Engine,32,27,5,118955.7432,12347.665,5,Male,67.7
29,Glasses,AI,42,41,1,112945.9254,24792.91,1,Male,74.8
6,Glasses,BigData,34,30,4,90153.37681,23090.30593,2,Female,76.3
1,Cheerper,BigData,30,22,8,89617.44051,19804.33217,4,Female,71.3
71,Cheerper,Support,38,34,4,41033.27325,16168.62378,4,Male,72
80,Glasses,Search Engine,46,44,2,40000,21446.47674,2,Female,77.8
13,Glasses,AI,42,42,1,110884.2392,17194.88728,2,Female,62.9
51,Glasses,AI,45,40,4,59530.96298,21305.99277,1,Female,77.1
52,Glasses,BigData,42,41,1,40000,24792.91,1,Male,69.5
33,Cheerper,BigData,32,26,5,67933.29199,14036.42344,5,Male,66.2
44,Pear,AI,38,33,5,58326.25033,16726.30562,2,Female,66.9
1,Glasses,AI,42,39,3,122176.1629,24792.91,1,Female,67.4
22,Glasses,Search Engine,39,35,4,80910.24081,18927.73385,3,Female,65.8
30,Pear,Sales,39,36,3,92536.4165,24498.37454,1,Male,80.4
80,Pear,Design,46,47,1,51976.56188,22748.13459,2,Male,73.8
1,Glasses,AI,40,38,2,125852.3282,22780.75919,2,Female,76.6
28,Cheerper,Support,37,27,9,79852.0123,18215.35342,3,Female,76.1
19,Pear,Design,49,46,3,120610.8877,18715.47753,1,Female,72.4
80,Glasses,Search Engine,43,40,3,58971.47114,22250.66432,3,Female,72.1
77,Glasses,AI,48,44,4,46196.24392,13126.39689,2,Male,70.3
68,Cheerper,BigData,39,33,6,40000,18401.27946,3,Male,70.9
1,Glasses,AI,38,26,9,123851.8932,12617.65244,3,Male,66.3
1,Pear,AI,38,35,2,113110.2615,17600.49786,3,Male,76.6
50,Cheerper,Support,44,44,1,47821.67936,15303.44632,4,Male,62.1
29,Glasses,Search Engine,49,48,1,80683.12803,15519.59464,2,Male,66.2
1,Pear,Sales,31,28,3,145906.8196,17679.55433,4,Male,81.2
80,Glasses,AI,30,29,1,64007.1245,20976.45335,3,Male,71.2
14,Cheerper,Support,33,26,6,92999.03517,21123.78502,3,Female,73
1,Pear,Design,35,34,1,79385.34416,23283.01199,1,Female,73.9
23,Pear,Design,31,29,2,110615.2875,12770.99294,5,Female,63.1
71,Cheerper,BigData,39,37,3,41808.71375,21587.71834,2,Female,64.6
70,Cheerper,Support,46,45,1,48199.4877,24792.91,2,Female,69.1
3,Glasses,AI,36,30,6,97976.16287,15788.50487,3,Female,67.8
1,Pear,Sales,31,29,2,145921.9565,22366.9065,1,Male,70.5
6,Pear,Sales,41,36,5,100364.2156,24792.91,1,Male,74.7
42,Pear,AI,43,38,5,50075.15281,24792.91,1,Female,79.3
43,Cheerper,BigData,44,39,5,68895.49792,10059.63979,3,Female,76.5
47,Glasses,AI,36,31,5,42401.90163,23886.15422,1,Female,67
10,Glasses,Sales,40,35,5,129228.68,20297.76114,1,Male,70.3
1,Cheerper,Support,34,24,9,111940.1923,21369.79321,2,Male,69.9
6,Cheerper,Support,45,38,7,99638.79725,10648.16818,3,Female,68
34,Glasses,Design,31,25,6,93778.95172,22092.42721,2,Female,65.8
45,Glasses,AI,42,37,5,64553.40692,15267.2059,2,Male,80.6
34,Cheerper,BigData,47,42,6,70388.84796,21439.86045,1,Female,72.9
35,Glasses,Search Engine,43,40,3,53064.436,13444.57856,4,Male,70.6
24,Pear,Search Engine,30,28,1,64917.20055,22969.25021,4,Male,72.9
1,Pear,Design,38,33,5,127277.8011,22736.17836,1,Female,74.8
26,Pear,Sales,39,35,4,98871.50676,24792.91,1,Female,77.4
15,Glasses,AI,30,22,9,67515.92473,21887.97268,2,Male,69.2
57,Cheerper,Support,47,43,4,43817.6182,9000,4,Male,74.3
72,Pear,Design,43,39,5,54251.16712,17704.51935,1,Female,67.8
53,Cheerper,Support,30,23,3,40000,22408.9731,3,Female,70.1
44,Cheerper,Support,44,38,6,58306.22263,24792.91,1,Female,73
29,Glasses,AI,48,42,6,82637.64013,18667.70971,2,Male,73.7
36,Glasses,AI,37,30,7,98175.66188,14547.67549,4,Male,73.2
32,Pear,Sales,33,31,2,135375.6145,23727.06324,2,Female,75
68,Glasses,AI,41,37,4,75800.45494,11507.29222,4,Female,69
